DATE,NASDAQCOM
1975-12-30,76.67
1975-12-31,77.62
1976-01-01,.
1976-01-02,78.06
1976-01-05,78.76
1976-01-06,80.27
1976-01-07,80.99
1976-01-08,81.65
1976-01-09,82.31
1976-01-12,82.71
1976-01-13,82.42
1976-01-14,83.62
1976-01-15,83.73
1976-01-16,84.30
1976-01-19,84.73
1976-01-20,84.90
1976-01-21,84.95
1976-01-22,84.62
1976-01-23,85.26
1976-01-26,85.05
1976-01-27,84.76
1976-01-28,84.63
1976-01-29,86.15
1976-01-30,87.05
1976-02-02,87.28
1976-02-03,87.38
1976-02-04,88.45
1976-02-05,88.02
1976-02-06,87.25
1976-02-09,87.83
1976-02-10,87.95
1976-02-11,88.69
1976-02-12,88.88
1976-02-13,88.96
1976-02-16,.
1976-02-17,88.82
1976-02-18,89.23
1976-02-19,90.14
1976-02-20,91.02
1976-02-23,91.31
1976-02-24,91.73
1976-02-25,92.09
1976-02-26,91.45
1976-02-27,90.26
1976-03-01,90.25
1976-03-02,90.54
1976-03-03,90.17
1976-03-04,89.65
1976-03-05,89.47
1976-03-08,89.97
1976-03-09,89.98
1976-03-10,90.20
1976-03-11,91.21
1976-03-12,90.99
1976-03-15,89.72
1976-03-16,89.86
1976-03-17,90.11
1976-03-18,89.55
1976-03-19,89.54
1976-03-22,89.69
1976-03-23,90.36
1976-03-24,90.93
1976-03-25,90.67
1976-03-26,90.89
1976-03-29,90.69
1976-03-30,90.49
1976-03-31,90.62
1976-04-01,90.44
1976-04-02,90.63
1976-04-05,91.43
1976-04-06,91.55
1976-04-07,90.80
1976-04-08,90.04
1976-04-09,88.89
1976-04-12,88.60
1976-04-13,88.66
1976-04-14,88.75
1976-04-15,89.17
1976-04-16,.
1976-04-19,89.59
1976-04-20,90.61
1976-04-21,90.77
1976-04-22,90.96
1976-04-23,90.60
1976-04-26,90.57
1976-04-27,89.98
1976-04-28,90.30
1976-04-29,90.55
1976-04-30,90.08
1976-05-03,89.05
1976-05-04,89.24
1976-05-05,89.24
1976-05-06,89.42
1976-05-07,90.02
1976-05-10,90.55
1976-05-11,90.59
1976-05-12,90.64
1976-05-13,90.22
1976-05-14,89.78
1976-05-17,89.49
1976-05-18,89.53
1976-05-19,89.25
1976-05-20,89.53
1976-05-21,89.39
1976-05-24,88.15
1976-05-25,87.81
1976-05-26,88.10
1976-05-27,87.78
1976-05-28,88.04
1976-05-31,.
1976-06-01,87.81
1976-06-02,88.16
1976-06-03,88.26
1976-06-04,87.75
1976-06-07,87.22
1976-06-08,87.12
1976-06-09,86.95
1976-06-10,87.31
1976-06-11,87.71
1976-06-14,88.40
1976-06-15,88.45
1976-06-16,88.93
1976-06-17,89.72
1976-06-18,90.05
1976-06-21,90.15
1976-06-22,89.54
1976-06-23,89.19
1976-06-24,89.80
1976-06-25,90.05
1976-06-28,89.87
1976-06-29,90.11
1976-06-30,90.32
1976-07-01,90.28
1976-07-02,90.88
1976-07-05,.
1976-07-06,90.62
1976-07-07,90.60
1976-07-08,90.79
1976-07-09,91.48
1976-07-12,91.94
1976-07-13,91.97
1976-07-14,92.44
1976-07-15,92.52
1976-07-16,92.40
1976-07-19,92.08
1976-07-20,91.68
1976-07-21,91.53
1976-07-22,91.66
1976-07-23,91.60
1976-07-26,91.48
1976-07-27,91.30
1976-07-28,91.01
1976-07-29,90.85
1976-07-30,91.29
1976-08-02,91.27
1976-08-03,92.01
1976-08-04,91.87
1976-08-05,91.48
1976-08-06,91.64
1976-08-09,91.33
1976-08-10,91.89
1976-08-11,91.81
1976-08-12,91.89
1976-08-13,91.81
1976-08-16,91.77
1976-08-17,92.01
1976-08-18,91.85
1976-08-19,90.74
1976-08-20,90.19
1976-08-23,89.60
1976-08-24,89.13
1976-08-25,89.55
1976-08-26,89.20
1976-08-27,89.14
1976-08-30,89.28
1976-08-31,89.70
1976-09-01,90.59
1976-09-02,90.68
1976-09-03,91.02
1976-09-06,.
1976-09-07,91.21
1976-09-08,91.26
1976-09-09,90.86
1976-09-10,91.19
1976-09-13,90.96
1976-09-14,90.53
1976-09-15,90.63
1976-09-16,91.04
1976-09-17,91.61
1976-09-20,91.89
1976-09-21,92.42
1976-09-22,92.44
1976-09-23,92.27
1976-09-24,92.31
1976-09-27,92.44
1976-09-28,91.64
1976-09-29,91.27
1976-09-30,91.26
1976-10-01,90.44
1976-10-04,90.46
1976-10-05,89.75
1976-10-06,89.07
1976-10-07,89.63
1976-10-08,89.38
1976-10-11,89.02
1976-10-12,88.76
1976-10-13,89.30
1976-10-14,88.73
1976-10-15,89.06
1976-10-18,89.46
1976-10-19,89.45
1976-10-20,89.63
1976-10-21,89.49
1976-10-22,89.26
1976-10-25,89.37
1976-10-26,89.42
1976-10-27,89.62
1976-10-28,89.85
1976-10-29,90.35
1976-11-01,90.39
1976-11-02,.
1976-11-03,89.38
1976-11-04,90.06
1976-11-05,89.47
1976-11-08,88.74
1976-11-09,88.08
1976-11-10,87.82
1976-11-11,88.15
1976-11-12,88.10
1976-11-15,88.13
1976-11-16,88.52
1976-11-17,89.01
1976-11-18,89.81
1976-11-19,89.97
1976-11-22,90.47
1976-11-23,90.22
1976-11-24,90.69
1976-11-25,.
1976-11-26,91.42
1976-11-29,91.08
1976-11-30,91.12
1976-12-01,91.83
1976-12-02,91.84
1976-12-03,92.31
1976-12-06,92.63
1976-12-07,93.01
1976-12-08,93.37
1976-12-09,94.10
1976-12-10,94.62
1976-12-13,94.62
1976-12-14,94.65
1976-12-15,94.92
1976-12-16,94.93
1976-12-17,94.64
1976-12-20,94.47
1976-12-21,94.68
1976-12-22,95.18
1976-12-23,95.22
1976-12-24,.
1976-12-27,95.68
1976-12-28,96.22
1976-12-29,96.29
1976-12-30,97.05
1976-12-31,97.88
1977-01-03,97.69
1977-01-04,97.22
1977-01-05,96.89
1977-01-06,97.29
1977-01-07,97.53
1977-01-10,97.31
1977-01-11,96.41
1977-01-12,96.02
1977-01-13,96.84
1977-01-14,97.20
1977-01-17,97.14
1977-01-18,97.13
1977-01-19,97.55
1977-01-20,97.08
1977-01-21,97.32
1977-01-24,97.37
1977-01-25,97.06
1977-01-26,96.51
1977-01-27,96.04
1977-01-28,95.72
1977-01-31,95.54
1977-02-01,96.30
1977-02-02,96.46
1977-02-03,96.33
1977-02-04,96.74
1977-02-07,96.61
1977-02-08,96.59
1977-02-09,95.99
1977-02-10,96.29
1977-02-11,96.09
1977-02-14,96.13
1977-02-15,96.41
1977-02-16,96.62
1977-02-17,96.56
1977-02-18,96.38
1977-02-21,.
1977-02-22,96.14
1977-02-23,95.76
1977-02-24,94.84
1977-02-25,94.90
1977-02-28,94.57
1977-03-01,95.14
1977-03-02,95.19
1977-03-03,95.53
1977-03-04,96.07
1977-03-07,96.17
1977-03-08,96.23
1977-03-09,95.75
1977-03-10,95.94
1977-03-11,96.07
1977-03-14,96.19
1977-03-15,96.39
1977-03-16,96.58
1977-03-17,96.42
1977-03-18,96.44
1977-03-21,96.26
1977-03-22,96.05
1977-03-23,95.76
1977-03-24,95.54
1977-03-25,95.28
1977-03-28,94.85
1977-03-29,94.92
1977-03-30,94.23
1977-03-31,94.13
1977-04-01,94.54
1977-04-04,93.90
1977-04-05,93.66
1977-04-06,93.89
1977-04-07,94.03
1977-04-08,.
1977-04-11,94.37
1977-04-12,95.06
1977-04-13,95.10
1977-04-14,96.00
1977-04-15,96.26
1977-04-18,96.17
1977-04-19,96.10
1977-04-20,96.36
1977-04-21,95.82
1977-04-22,95.12
1977-04-25,94.26
1977-04-26,94.12
1977-04-27,94.79
1977-04-28,95.06
1977-04-29,95.48
1977-05-02,95.83
1977-05-03,96.21
1977-05-04,96.63
1977-05-05,96.89
1977-05-06,96.90
1977-05-09,96.76
1977-05-10,97.16
1977-05-11,96.92
1977-05-12,96.96
1977-05-13,97.41
1977-05-16,97.79
1977-05-17,97.90
1977-05-18,98.47
1977-05-19,98.36
1977-05-20,98.00
1977-05-23,97.15
1977-05-24,96.66
1977-05-25,96.18
1977-05-26,96.17
1977-05-27,95.90
1977-05-30,.
1977-05-31,95.59
1977-06-01,95.86
1977-06-02,95.80
1977-06-03,96.19
1977-06-06,96.11
1977-06-07,96.17
1977-06-08,96.59
1977-06-09,96.63
1977-06-10,97.07
1977-06-13,97.28
1977-06-14,97.70
1977-06-15,97.67
1977-06-16,98.22
1977-06-17,98.61
1977-06-20,98.72
1977-06-21,98.83
1977-06-22,98.78
1977-06-23,99.17
1977-06-24,99.66
1977-06-27,99.63
1977-06-28,99.28
1977-06-29,99.34
1977-06-30,99.73
1977-07-01,99.90
1977-07-04,.
1977-07-05,100.12
1977-07-06,99.96
1977-07-07,100.28
1977-07-08,100.81
1977-07-11,100.85
1977-07-12,100.75
1977-07-13,100.93
1977-07-14,.
1977-07-15,101.41
1977-07-18,102.01
1977-07-19,102.38
1977-07-20,102.43
1977-07-21,102.70
1977-07-22,103.11
1977-07-25,103.01
1977-07-26,102.40
1977-07-27,101.25
1977-07-28,100.68
1977-07-29,100.65
1977-08-01,100.76
1977-08-02,100.40
1977-08-03,100.02
1977-08-04,100.39
1977-08-05,100.86
1977-08-08,100.55
1977-08-09,100.52
1977-08-10,100.81
1977-08-11,100.94
1977-08-12,100.76
1977-08-15,100.89
1977-08-16,100.65
1977-08-17,100.72
1977-08-18,100.86
1977-08-19,100.85
1977-08-22,101.05
1977-08-23,100.94
1977-08-24,100.75
1977-08-25,100.14
1977-08-26,99.89
1977-08-29,100.37
1977-08-30,100.11
1977-08-31,100.10
1977-09-01,100.40
1977-09-02,100.83
1977-09-05,.
1977-09-06,100.78
1977-09-07,101.16
1977-09-08,101.28
1977-09-09,100.91
1977-09-12,100.60
1977-09-13,100.46
1977-09-14,100.61
1977-09-15,100.97
1977-09-16,100.74
1977-09-19,100.35
1977-09-20,100.23
1977-09-21,99.76
1977-09-22,99.47
1977-09-23,99.57
1977-09-26,99.74
1977-09-27,99.74
1977-09-28,99.96
1977-09-29,100.27
1977-09-30,100.85
1977-10-03,101.16
1977-10-04,100.81
1977-10-05,100.82
1977-10-06,101.31
1977-10-07,101.62
1977-10-10,101.69
1977-10-11,101.23
1977-10-12,99.83
1977-10-13,99.03
1977-10-14,99.05
1977-10-17,99.14
1977-10-18,99.25
1977-10-19,98.45
1977-10-20,98.60
1977-10-21,98.54
1977-10-24,97.89
1977-10-25,96.83
1977-10-26,96.86
1977-10-27,97.07
1977-10-28,97.49
1977-10-31,97.52
1977-11-01,96.74
1977-11-02,96.51
1977-11-03,96.49
1977-11-04,97.21
1977-11-07,97.85
1977-11-08,98.21
1977-11-09,98.70
1977-11-10,99.98
1977-11-11,100.94
1977-11-14,100.98
1977-11-15,101.52
1977-11-16,101.56
1977-11-17,101.86
1977-11-18,102.22
1977-11-21,102.35
1977-11-22,102.93
1977-11-23,103.74
1977-11-24,.
1977-11-25,104.33
1977-11-28,104.06
1977-11-29,103.20
1977-11-30,103.15
1977-12-01,103.68
1977-12-02,104.10
1977-12-05,104.15
1977-12-06,102.97
1977-12-07,102.85
1977-12-08,103.06
1977-12-09,103.57
1977-12-12,103.89
1977-12-13,104.10
1977-12-14,103.96
1977-12-15,103.89
1977-12-16,104.05
1977-12-19,103.30
1977-12-20,102.50
1977-12-21,103.03
1977-12-22,103.41
1977-12-23,103.94
1977-12-26,.
1977-12-27,103.96
1977-12-28,104.04
1977-12-29,104.42
1977-12-30,105.05
1978-01-02,.
1978-01-03,104.00
1978-01-04,103.66
1978-01-05,103.21
1978-01-06,101.66
1978-01-09,100.20
1978-01-10,99.58
1978-01-11,99.09
1978-01-12,99.54
1978-01-13,99.77
1978-01-16,99.36
1978-01-17,99.98
1978-01-18,100.42
1978-01-19,100.58
1978-01-20,100.63
1978-01-23,100.34
1978-01-24,100.54
1978-01-25,100.87
1978-01-26,100.53
1978-01-27,100.62
1978-01-30,100.97
1978-01-31,100.84
1978-02-01,101.54
1978-02-02,101.94
1978-02-03,102.22
1978-02-06,102.27
1978-02-07,102.75
1978-02-08,103.18
1978-02-09,103.20
1978-02-10,103.58
1978-02-13,103.34
1978-02-14,102.78
1978-02-15,102.56
1978-02-16,102.17
1978-02-17,102.25
1978-02-20,.
1978-02-21,101.99
1978-02-22,102.13
1978-02-23,102.16
1978-02-24,102.70
1978-02-27,102.22
1978-02-28,101.47
1978-03-01,101.47
1978-03-02,101.71
1978-03-03,101.95
1978-03-06,101.74
1978-03-07,102.02
1978-03-08,102.41
1978-03-09,102.82
1978-03-10,103.42
1978-03-13,103.53
1978-03-14,103.66
1978-03-15,103.80
1978-03-16,104.38
1978-03-17,104.94
1978-03-20,105.36
1978-03-21,105.02
1978-03-22,105.16
1978-03-23,105.39
1978-03-24,.
1978-03-27,105.30
1978-03-28,105.68
1978-03-29,106.08
1978-03-30,106.18
1978-03-31,106.20
1978-04-03,105.89
1978-04-04,106.20
1978-04-05,106.95
1978-04-06,107.47
1978-04-07,108.23
1978-04-10,108.53
1978-04-11,108.44
1978-04-12,108.87
1978-04-13,109.99
1978-04-14,111.29
1978-04-17,111.91
1978-04-18,111.43
1978-04-19,111.64
1978-04-20,112.86
1978-04-21,113.32
1978-04-24,113.60
1978-04-25,114.28
1978-04-26,114.70
1978-04-27,114.59
1978-04-28,115.18
1978-05-01,115.96
1978-05-02,116.12
1978-05-03,116.21
1978-05-04,116.48
1978-05-05,117.27
1978-05-08,117.14
1978-05-09,117.05
1978-05-10,117.55
1978-05-11,118.25
1978-05-12,119.40
1978-05-15,119.80
1978-05-16,120.78
1978-05-17,121.84
1978-05-18,121.66
1978-05-19,121.57
1978-05-22,121.93
1978-05-23,120.97
1978-05-24,119.80
1978-05-25,119.82
1978-05-26,119.86
1978-05-29,.
1978-05-30,120.00
1978-05-31,120.24
1978-06-01,120.34
1978-06-02,121.03
1978-06-05,122.10
1978-06-06,122.85
1978-06-07,123.10
1978-06-08,123.99
1978-06-09,124.41
1978-06-12,124.29
1978-06-13,124.24
1978-06-14,124.51
1978-06-15,124.19
1978-06-16,123.69
1978-06-19,122.92
1978-06-20,122.03
1978-06-21,120.63
1978-06-22,120.68
1978-06-23,120.74
1978-06-26,119.54
1978-06-27,119.18
1978-06-28,119.52
1978-06-29,119.98
1978-06-30,120.30
1978-07-03,120.15
1978-07-04,.
1978-07-05,119.22
1978-07-06,118.82
1978-07-07,119.16
1978-07-10,119.38
1978-07-11,119.83
1978-07-12,120.28
1978-07-13,120.43
1978-07-14,121.58
1978-07-17,122.36
1978-07-18,122.09
1978-07-19,122.80
1978-07-20,123.75
1978-07-21,123.60
1978-07-24,123.59
1978-07-25,123.79
1978-07-26,124.48
1978-07-27,125.13
1978-07-28,125.62
1978-07-31,126.32
1978-08-01,126.81
1978-08-02,128.16
1978-08-03,129.02
1978-08-04,129.71
1978-08-07,130.21
1978-08-08,130.49
1978-08-09,131.64
1978-08-10,131.58
1978-08-11,132.00
1978-08-14,132.11
1978-08-15,131.95
1978-08-16,132.77
1978-08-17,134.14
1978-08-18,134.71
1978-08-21,133.77
1978-08-22,133.87
1978-08-23,134.73
1978-08-24,135.28
1978-08-25,135.84
1978-08-28,135.24
1978-08-29,134.63
1978-08-30,134.75
1978-08-31,135.01
1978-09-01,135.35
1978-09-04,.
1978-09-05,135.46
1978-09-06,136.48
1978-09-07,137.09
1978-09-08,138.36
1978-09-11,138.95
1978-09-12,139.24
1978-09-13,139.25
1978-09-14,138.34
1978-09-15,137.36
1978-09-18,135.65
1978-09-19,134.06
1978-09-20,132.66
1978-09-21,132.10
1978-09-22,132.30
1978-09-25,132.11
1978-09-26,132.92
1978-09-27,132.01
1978-09-28,132.11
1978-09-29,132.89
1978-10-02,133.30
1978-10-03,133.11
1978-10-04,133.10
1978-10-05,133.54
1978-10-06,134.00
1978-10-09,134.64
1978-10-10,134.93
1978-10-11,135.27
1978-10-12,135.57
1978-10-13,135.58
1978-10-16,133.94
1978-10-17,130.96
1978-10-18,128.92
1978-10-19,127.22
1978-10-20,123.82
1978-10-23,121.94
1978-10-24,121.14
1978-10-25,121.16
1978-10-26,118.00
1978-10-27,115.25
1978-10-30,112.40
1978-10-31,111.12
1978-11-01,114.65
1978-11-02,114.63
1978-11-03,115.49
1978-11-06,115.08
1978-11-07,112.83
1978-11-08,112.99
1978-11-09,113.88
1978-11-10,114.84
1978-11-13,113.00
1978-11-14,110.88
1978-11-15,111.44
1978-11-16,112.21
1978-11-17,113.69
1978-11-20,114.51
1978-11-21,114.56
1978-11-22,115.37
1978-11-23,.
1978-11-24,116.17
1978-11-27,115.97
1978-11-28,115.60
1978-11-29,114.09
1978-11-30,114.69
1978-12-01,116.19
1978-12-04,116.57
1978-12-05,117.67
1978-12-06,118.45
1978-12-07,118.55
1978-12-08,118.77
1978-12-11,119.15
1978-12-12,118.50
1978-12-13,118.13
1978-12-14,118.15
1978-12-15,117.41
1978-12-18,114.33
1978-12-19,114.73
1978-12-20,115.30
1978-12-21,115.85
1978-12-22,116.93
1978-12-25,.
1978-12-26,117.68
1978-12-27,117.33
1978-12-28,117.30
1978-12-29,117.98
1979-01-01,.
1979-01-02,117.84
1979-01-03,119.11
1979-01-04,120.66
1979-01-05,122.05
1979-01-08,121.92
1979-01-09,122.66
1979-01-10,122.28
1979-01-11,122.76
1979-01-12,123.74
1979-01-15,124.47
1979-01-16,123.74
1979-01-17,123.59
1979-01-18,124.31
1979-01-19,124.65
1979-01-22,124.66
1979-01-23,125.46
1979-01-24,125.34
1979-01-25,126.42
1979-01-26,127.04
1979-01-29,126.77
1979-01-30,126.51
1979-01-31,125.82
1979-02-01,125.76
1979-02-02,125.82
1979-02-05,124.34
1979-02-06,124.31
1979-02-07,122.80
1979-02-08,123.41
1979-02-09,123.76
1979-02-12,124.05
1979-02-13,124.89
1979-02-14,124.61
1979-02-15,124.93
1979-02-16,125.57
1979-02-19,.
1979-02-20,125.83
1979-02-21,125.76
1979-02-22,125.45
1979-02-23,125.04
1979-02-26,124.90
1979-02-27,122.64
1979-02-28,122.56
1979-03-01,123.33
1979-03-02,123.67
1979-03-05,124.72
1979-03-06,124.43
1979-03-07,125.61
1979-03-08,127.05
1979-03-09,127.25
1979-03-12,127.19
1979-03-13,127.69
1979-03-14,127.59
1979-03-15,127.85
1979-03-16,128.55
1979-03-19,129.14
1979-03-20,128.79
1979-03-21,129.44
1979-03-22,130.08
1979-03-23,130.58
1979-03-26,130.11
1979-03-27,130.78
1979-03-28,130.87
1979-03-29,131.29
1979-03-30,131.76
1979-04-02,131.36
1979-04-03,132.33
1979-04-04,132.75
1979-04-05,133.37
1979-04-06,133.75
1979-04-09,133.74
1979-04-10,134.22
1979-04-11,133.57
1979-04-12,133.54
1979-04-13,.
1979-04-16,132.48
1979-04-17,132.26
1979-04-18,132.91
1979-04-19,133.18
1979-04-20,133.67
1979-04-23,133.87
1979-04-24,134.29
1979-04-25,134.78
1979-04-26,134.65
1979-04-27,134.37
1979-04-30,133.82
1979-05-01,133.79
1979-05-02,133.99
1979-05-03,134.20
1979-05-04,133.72
1979-05-07,130.60
1979-05-08,129.60
1979-05-09,130.34
1979-05-10,129.71
1979-05-11,129.69
1979-05-14,128.99
1979-05-15,129.01
1979-05-16,129.35
1979-05-17,130.44
1979-05-18,131.01
1979-05-21,131.16
1979-05-22,131.90
1979-05-23,132.12
1979-05-24,132.10
1979-05-25,132.68
1979-05-28,.
1979-05-29,132.46
1979-05-30,131.39
1979-05-31,131.42
1979-06-01,131.76
1979-06-04,131.95
1979-06-05,133.02
1979-06-06,133.62
1979-06-07,134.55
1979-06-08,134.96
1979-06-11,135.04
1979-06-12,135.92
1979-06-13,136.01
1979-06-14,136.02
1979-06-15,136.25
1979-06-18,135.85
1979-06-19,136.05
1979-06-20,136.45
1979-06-21,136.71
1979-06-22,137.24
1979-06-25,136.89
1979-06-26,136.53
1979-06-27,137.40
1979-06-28,138.08
1979-06-29,138.13
1979-07-02,137.03
1979-07-03,137.03
1979-07-04,.
1979-07-05,137.79
1979-07-06,138.64
1979-07-09,139.15
1979-07-10,138.97
1979-07-11,138.85
1979-07-12,138.68
1979-07-13,138.52
1979-07-16,138.89
1979-07-17,137.86
1979-07-18,137.26
1979-07-19,137.57
1979-07-20,137.98
1979-07-23,137.57
1979-07-24,138.02
1979-07-25,138.97
1979-07-26,139.52
1979-07-27,140.02
1979-07-30,140.54
1979-07-31,141.33
1979-08-01,141.90
1979-08-02,142.54
1979-08-03,142.63
1979-08-06,142.41
1979-08-07,143.30
1979-08-08,144.06
1979-08-09,144.27
1979-08-10,145.07
1979-08-13,146.07
1979-08-14,146.30
1979-08-15,147.14
1979-08-16,147.44
1979-08-17,147.84
1979-08-20,147.95
1979-08-21,147.99
1979-08-22,148.74
1979-08-23,149.13
1979-08-24,149.40
1979-08-27,149.51
1979-08-28,149.54
1979-08-29,150.04
1979-08-30,150.06
1979-08-31,150.44
1979-09-03,.
1979-09-04,148.49
1979-09-05,146.03
1979-09-06,146.87
1979-09-07,148.07
1979-09-10,148.91
1979-09-11,148.39
1979-09-12,148.66
1979-09-13,149.33
1979-09-14,150.56
1979-09-17,150.46
1979-09-18,149.19
1979-09-19,149.44
1979-09-20,150.20
1979-09-21,150.65
1979-09-24,150.12
1979-09-25,149.27
1979-09-26,149.88
1979-09-27,150.37
1979-09-28,149.98
1979-10-01,149.59
1979-10-02,150.01
1979-10-03,150.51
1979-10-04,151.42
1979-10-05,152.29
1979-10-08,150.98
1979-10-09,145.20
1979-10-10,139.31
1979-10-11,140.09
1979-10-12,140.71
1979-10-15,138.39
1979-10-16,138.34
1979-10-17,139.04
1979-10-18,139.46
1979-10-19,136.59
1979-10-22,133.16
1979-10-23,132.61
1979-10-24,133.02
1979-10-25,132.72
1979-10-26,133.75
1979-10-29,133.91
1979-10-30,135.48
1979-10-31,135.53
1979-11-01,136.42
1979-11-02,136.88
1979-11-05,136.11
1979-11-06,135.66
1979-11-07,134.14
1979-11-08,134.77
1979-11-09,135.86
1979-11-12,137.05
1979-11-13,137.14
1979-11-14,137.76
1979-11-15,138.92
1979-11-16,139.07
1979-11-19,139.98
1979-11-20,139.50
1979-11-21,138.88
1979-11-22,.
1979-11-23,139.85
1979-11-26,141.95
1979-11-27,142.55
1979-11-28,143.53
1979-11-29,144.16
1979-11-30,144.26
1979-12-03,143.86
1979-12-04,144.80
1979-12-05,145.92
1979-12-06,147.04
1979-12-07,147.49
1979-12-10,147.97
1979-12-11,147.83
1979-12-12,148.51
1979-12-13,148.97
1979-12-14,150.03
1979-12-17,150.56
1979-12-18,149.72
1979-12-19,149.65
1979-12-20,150.27
1979-12-21,150.17
1979-12-24,149.97
1979-12-25,.
1979-12-26,150.01
1979-12-27,150.23
1979-12-28,150.83
1979-12-31,151.14
1980-01-01,.
1980-01-02,148.17
1980-01-03,145.97
1980-01-04,148.02
1980-01-07,148.62
1980-01-08,150.68
1980-01-09,151.60
1980-01-10,153.12
1980-01-11,153.87
1980-01-14,154.40
1980-01-15,154.96
1980-01-16,155.99
1980-01-17,155.81
1980-01-18,156.14
1980-01-21,157.35
1980-01-22,156.92
1980-01-23,158.50
1980-01-24,159.24
1980-01-25,159.70
1980-01-28,160.70
1980-01-29,160.29
1980-01-30,161.30
1980-01-31,161.75
1980-02-01,162.30
1980-02-04,162.02
1980-02-05,162.20
1980-02-06,162.99
1980-02-07,163.77
1980-02-08,165.25
1980-02-11,164.46
1980-02-12,164.57
1980-02-13,164.98
1980-02-14,163.54
1980-02-15,162.56
1980-02-18,.
1980-02-19,161.06
1980-02-20,162.10
1980-02-21,161.31
1980-02-22,160.08
1980-02-25,157.97
1980-02-26,158.50
1980-02-27,157.73
1980-02-28,157.46
1980-02-29,158.03
1980-03-03,156.87
1980-03-04,155.39
1980-03-05,152.94
1980-03-06,148.64
1980-03-07,146.19
1980-03-10,143.75
1980-03-11,144.56
1980-03-12,144.63
1980-03-13,144.98
1980-03-14,144.44
1980-03-17,139.70
1980-03-18,138.92
1980-03-19,139.97
1980-03-20,139.64
1980-03-21,138.80
1980-03-24,134.61
1980-03-25,132.52
1980-03-26,132.22
1980-03-27,124.09
1980-03-28,129.25
1980-03-31,131.00
1980-04-01,133.14
1980-04-02,135.80
1980-04-03,136.01
1980-04-04,.
1980-04-07,133.40
1980-04-08,134.37
1980-04-09,136.04
1980-04-10,137.28
1980-04-11,137.75
1980-04-14,136.67
1980-04-15,136.39
1980-04-16,135.76
1980-04-17,134.55
1980-04-18,134.66
1980-04-21,133.08
1980-04-22,135.71
1980-04-23,136.92
1980-04-24,138.69
1980-04-25,137.92
1980-04-28,138.54
1980-04-29,139.35
1980-04-30,139.99
1980-05-01,139.68
1980-05-02,140.25
1980-05-05,141.04
1980-05-06,142.23
1980-05-07,143.58
1980-05-08,143.26
1980-05-09,143.06
1980-05-12,142.96
1980-05-13,144.10
1980-05-14,145.66
1980-05-15,146.62
1980-05-16,147.24
1980-05-19,147.24
1980-05-20,146.93
1980-05-21,146.75
1980-05-22,147.96
1980-05-23,149.48
1980-05-26,.
1980-05-27,150.10
1980-05-28,150.70
1980-05-29,150.09
1980-05-30,150.45
1980-06-02,150.17
1980-06-03,149.92
1980-06-04,151.21
1980-06-05,152.21
1980-06-06,152.68
1980-06-09,153.00
1980-06-10,154.15
1980-06-11,155.22
1980-06-12,155.31
1980-06-13,156.59
1980-06-16,156.79
1980-06-17,156.98
1980-06-18,157.19
1980-06-19,156.73
1980-06-20,156.51
1980-06-23,156.99
1980-06-24,157.66
1980-06-25,158.74
1980-06-26,159.00
1980-06-27,159.18
1980-06-30,157.78
1980-07-01,158.17
1980-07-02,159.18
1980-07-03,160.87
1980-07-04,.
1980-07-07,163.63
1980-07-08,163.58
1980-07-09,164.09
1980-07-10,163.84
1980-07-11,164.82
1980-07-14,166.52
1980-07-15,167.05
1980-07-16,167.10
1980-07-17,168.67
1980-07-18,169.99
1980-07-21,170.48
1980-07-22,169.79
1980-07-23,169.82
1980-07-24,169.92
1980-07-25,169.63
1980-07-28,170.02
1980-07-29,171.06
1980-07-30,172.33
1980-07-31,171.81
1980-08-01,172.49
1980-08-04,171.89
1980-08-05,172.52
1980-08-06,173.45
1980-08-07,175.24
1980-08-08,175.88
1980-08-11,177.11
1980-08-12,176.62
1980-08-13,177.02
1980-08-14,178.76
1980-08-15,179.89
1980-08-18,177.24
1980-08-19,176.28
1980-08-20,177.68
1980-08-21,179.91
1980-08-22,181.70
1980-08-25,181.58
1980-08-26,182.39
1980-08-27,182.15
1980-08-28,180.99
1980-08-29,181.52
1980-09-01,.
1980-09-02,182.34
1980-09-03,184.53
1980-09-04,185.05
1980-09-05,185.61
1980-09-08,184.45
1980-09-09,184.84
1980-09-10,186.31
1980-09-11,188.16
1980-09-12,189.58
1980-09-15,189.59
1980-09-16,191.31
1980-09-17,193.95
1980-09-18,193.61
1980-09-19,195.33
1980-09-22,195.94
1980-09-23,195.05
1980-09-24,195.18
1980-09-25,194.05
1980-09-26,190.77
1980-09-29,185.79
1980-09-30,187.76
1980-10-01,189.62
1980-10-02,190.81
1980-10-03,193.43
1980-10-06,196.01
1980-10-07,196.17
1980-10-08,197.18
1980-10-09,197.53
1980-10-10,197.79
1980-10-13,198.87
1980-10-14,199.02
1980-10-15,199.43
1980-10-16,197.95
1980-10-17,197.24
1980-10-20,197.15
1980-10-21,196.46
1980-10-22,197.90
1980-10-23,195.81
1980-10-24,196.17
1980-10-27,194.35
1980-10-28,193.76
1980-10-29,194.49
1980-10-30,192.51
1980-10-31,192.78
1980-11-03,193.15
1980-11-04,.
1980-11-05,196.03
1980-11-06,193.96
1980-11-07,193.51
1980-11-10,193.10
1980-11-11,195.02
1980-11-12,197.78
1980-11-13,200.25
1980-11-14,201.76
1980-11-17,201.59
1980-11-18,203.76
1980-11-19,205.02
1980-11-20,206.50
